video_name,frame_number,frame_gt,frame_prediction,tubelet_index,tubelet_center,tubelet_confidence,tubelet_path
00_02_45_to_00_03_10_cut,252,1,1,2,252,0.9969238638877869,data\tubelets\test\test_011880.npy
2019_09_02_C0002_2527_inspire,310,1,1,0,309,0.9999970197677612,data\tubelets\test\test_014246.npy
2019_09_02_C0002_2527_inspire,310,1,1,1,310,0.9990689158439636,data\tubelets\test\test_014248.npy
2019_09_02_C0002_2527_inspire,310,1,1,2,311,0.9999905824661255,data\tubelets\test\test_014249.npy
2019_09_02_C0002_3700_mavic,598,1,1,0,597,0.9999990463256836,data\tubelets\test\test_009434.npy
2019_09_02_C0002_3700_mavic,598,1,1,1,598,0.9999991655349731,data\tubelets\test\test_009452.npy
2019_09_02_C0002_3700_mavic,598,1,1,2,598,0.6527166962623596,data\tubelets\test\test_009453.npy
2019_09_02_C0002_3700_mavic,598,1,1,3,598,0.8212490081787109,data\tubelets\test\test_009455.npy
2019_09_02_C0002_3700_mavic,598,1,1,4,599,0.9999961853027344,data\tubelets\test\test_009468.npy
2019_09_02_C0002_3700_mavic,598,1,1,5,599,0.5024731755256653,data\tubelets\test\test_009489.npy
2019_09_02_C0002_3700_mavic,189,1,1,0,188,0.9656314253807068,data\tubelets\test\test_005739.npy
2019_09_02_C0002_3700_mavic,189,1,1,1,190,0.7916529774665833,data\tubelets\test\test_005742.npy
00_01_52_to_00_01_58,90,1,1,0,89,0.9944571256637573,data\tubelets\test\test_011559.npy
00_01_52_to_00_01_58,90,1,1,1,90,0.9878061413764954,data\tubelets\test\test_011560.npy
00_01_52_to_00_01_58,90,1,1,2,91,0.9991531372070312,data\tubelets\test\test_011561.npy
00_06_10_to_00_06_27,449,1,1,0,448,0.971219003200531,data\tubelets\test\test_012330.npy
00_06_10_to_00_06_27,449,1,1,1,449,0.982194185256958,data\tubelets\test\test_012331.npy
00_06_10_to_00_06_27,449,1,1,2,450,0.9538022875785828,data\tubelets\test\test_012332.npy
2019_09_02_C0002_3700_mavic,863,1,1,0,862,0.9911274313926697,data\tubelets\test\test_011155.npy
2019_09_02_C0002_3700_mavic,863,1,1,1,863,0.9907000660896301,data\tubelets\test\test_011168.npy
2019_09_02_C0002_3700_mavic,863,1,1,2,864,0.999843955039978,data\tubelets\test\test_011182.npy
00_02_45_to_00_03_10_cut,108,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,166,1,1,0,165,0.9995276927947998,data\tubelets\test\test_013737.npy
2019_09_02_C0002_2527_inspire,166,1,1,1,165,0.8427135348320007,data\tubelets\test\test_013739.npy
2019_09_02_C0002_2527_inspire,166,1,1,2,166,0.9924203753471375,data\tubelets\test\test_013742.npy
2019_09_02_C0002_2527_inspire,166,1,1,3,166,0.7687234282493591,data\tubelets\test\test_013743.npy
2019_09_02_C0002_3700_mavic,454,1,1,0,453,0.999975323677063,data\tubelets\test\test_007934.npy
2019_09_02_C0002_3700_mavic,454,1,1,1,454,0.9999845027923584,data\tubelets\test\test_007938.npy
2019_09_02_C0002_3700_mavic,225,1,0,-1,-1,0.0,NO_COVERAGE
00_02_45_to_00_03_10_cut,373,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,431,1,1,0,430,0.9999995231628418,data\tubelets\test\test_014696.npy
2019_09_02_C0002_2527_inspire,431,1,1,1,431,0.9999955892562866,data\tubelets\test\test_014697.npy
2019_09_02_C0002_2527_inspire,431,1,1,2,432,0.9999865293502808,data\tubelets\test\test_014699.npy
00_06_10_to_00_06_27,305,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,719,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,22,1,1,0,21,0.9963676929473877,data\tubelets\test\test_012914.npy
2019_09_02_C0002_2527_inspire,22,1,1,1,23,0.5412328243255615,data\tubelets\test\test_013031.npy
2019_09_02_C0002_3700_mavic,310,1,1,0,309,0.9924564361572266,data\tubelets\test\test_006691.npy
2019_09_02_C0002_3700_mavic,310,1,1,1,310,0.995790421962738,data\tubelets\test\test_006698.npy
2019_09_02_C0002_3700_mavic,310,1,1,2,311,0.9922561645507812,data\tubelets\test\test_006705.npy
2019_09_02_C0002_3700_mavic,81,0,0,-1,-1,0.0,NO_COVERAGE
00_02_45_to_00_03_10_cut,229,1,1,0,228,0.5114442110061646,data\tubelets\test\test_011804.npy
00_02_45_to_00_03_10_cut,229,1,1,1,228,0.8407715559005737,data\tubelets\test\test_011805.npy
00_02_45_to_00_03_10_cut,229,1,1,2,228,0.9898476004600525,data\tubelets\test\test_011806.npy
00_02_45_to_00_03_10_cut,229,1,1,3,229,0.6475774049758911,data\tubelets\test\test_011807.npy
00_02_45_to_00_03_10_cut,229,1,1,4,229,0.996980607509613,data\tubelets\test\test_011809.npy
00_02_45_to_00_03_10_cut,229,1,1,5,230,0.6186900734901428,data\tubelets\test\test_011811.npy
00_02_45_to_00_03_10_cut,229,1,1,6,230,0.9964433312416077,data\tubelets\test\test_011813.npy
2019_09_02_C0002_2527_inspire,287,1,1,0,287,0.9507978558540344,data\tubelets\test\test_014171.npy
2019_09_02_C0002_2527_inspire,287,1,1,1,288,0.9968078136444092,data\tubelets\test\test_014175.npy
2019_09_02_C0002_3700_mavic,575,1,1,0,574,0.9997270703315735,data\tubelets\test\test_008785.npy
2019_09_02_C0002_3700_mavic,575,1,1,1,575,0.9999696016311646,data\tubelets\test\test_008800.npy
2019_09_02_C0002_3700_mavic,575,1,1,2,576,0.9999939203262329,data\tubelets\test\test_008830.npy
2019_09_02_C0002_3700_mavic,346,1,1,0,345,0.5823001265525818,data\tubelets\test\test_007050.npy
2019_09_02_C0002_3700_mavic,346,1,1,1,346,0.5802620053291321,data\tubelets\test\test_007059.npy
00_01_52_to_00_01_58,67,1,1,0,66,0.9995896220207214,data\tubelets\test\test_011531.npy
00_01_52_to_00_01_58,67,1,1,1,67,0.9993836879730225,data\tubelets\test\test_011532.npy
00_01_52_to_00_01_58,67,1,1,2,68,0.999190628528595,data\tubelets\test\test_011533.npy
00_06_10_to_00_06_27,426,1,1,0,425,0.9890985488891602,data\tubelets\test\test_012307.npy
00_06_10_to_00_06_27,426,1,1,1,426,0.9863801598548889,data\tubelets\test\test_012308.npy
00_06_10_to_00_06_27,426,1,1,2,427,0.9967864751815796,data\tubelets\test\test_012309.npy
2019_09_02_C0002_3700_mavic,840,1,1,0,839,0.9999512434005737,data\tubelets\test\test_010982.npy
2019_09_02_C0002_3700_mavic,840,1,1,1,839,0.9115458130836487,data\tubelets\test\test_010991.npy
2019_09_02_C0002_3700_mavic,840,1,1,2,840,0.999982476234436,data\tubelets\test\test_010992.npy
2019_09_02_C0002_3700_mavic,840,1,1,3,841,0.9999867677688599,data\tubelets\test\test_010996.npy
2019_09_02_C0002_3700_mavic,611,1,1,0,610,0.999998927116394,data\tubelets\test\test_009602.npy
2019_09_02_C0002_3700_mavic,611,1,1,1,610,0.7033807635307312,data\tubelets\test\test_009609.npy
2019_09_02_C0002_3700_mavic,611,1,1,2,611,0.9999961853027344,data\tubelets\test\test_009620.npy
2019_09_02_C0002_3700_mavic,611,1,1,3,612,0.9999922513961792,data\tubelets\test\test_009633.npy
00_02_45_to_00_03_10_cut,85,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,143,1,1,0,142,0.9999818801879883,data\tubelets\test\test_013616.npy
2019_09_02_C0002_2527_inspire,143,1,1,1,143,0.999992847442627,data\tubelets\test\test_013617.npy
2019_09_02_C0002_2527_inspire,143,1,1,2,144,0.9793399572372437,data\tubelets\test\test_013623.npy
2019_09_02_C0002_3700_mavic,202,1,1,0,201,0.9933233857154846,data\tubelets\test\test_005780.npy
2019_09_02_C0002_3700_mavic,202,1,1,1,202,0.9982032775878906,data\tubelets\test\test_005786.npy
2019_09_02_C0002_3700_mavic,202,1,1,2,203,0.9864585995674133,data\tubelets\test\test_005790.npy
00_02_45_to_00_03_10_cut,350,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,408,1,1,0,407,0.9999886751174927,data\tubelets\test\test_014642.npy
2019_09_02_C0002_2527_inspire,408,1,1,1,408,0.9999943971633911,data\tubelets\test\test_014644.npy
2019_09_02_C0002_2527_inspire,408,1,1,2,409,0.9999929666519165,data\tubelets\test\test_014645.npy
00_06_10_to_00_06_27,282,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,179,1,1,0,179,0.6044465899467468,data\tubelets\test\test_013779.npy
00_06_10_to_00_06_27,53,0,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,696,1,1,0,695,0.9992977380752563,data\tubelets\test\test_010156.npy
2019_09_02_C0002_3700_mavic,696,1,1,1,696,0.9999624490737915,data\tubelets\test\test_010163.npy
2019_09_02_C0002_3700_mavic,696,1,1,2,697,0.9999910593032837,data\tubelets\test\test_010169.npy
2019_09_02_C0002_3700_mavic,467,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,58,0,1,0,58,0.7813034057617188,data\tubelets\test\test_004103.npy
2019_09_02_C0002_3700_mavic,58,0,1,1,59,0.990393340587616,data\tubelets\test\test_004148.npy
00_06_10_to_00_06_27,318,1,1,0,317,0.9998928308486938,data\tubelets\test\test_012276.npy
00_06_10_to_00_06_27,318,1,1,1,318,0.9999630451202393,data\tubelets\test\test_012277.npy
00_06_10_to_00_06_27,318,1,1,2,319,0.9999963045120239,data\tubelets\test\test_012278.npy
2019_09_02_C0002_3700_mavic,732,1,1,0,731,0.9920133948326111,data\tubelets\test\test_010380.npy
2019_09_02_C0002_3700_mavic,732,1,1,1,732,0.9998666048049927,data\tubelets\test\test_010386.npy
2019_09_02_C0002_3700_mavic,732,1,1,2,733,0.999914288520813,data\tubelets\test\test_010390.npy
00_02_45_to_00_03_10_cut,206,1,1,0,206,0.9800481200218201,data\tubelets\test\test_011773.npy
2019_09_02_C0002_2527_inspire,264,1,1,0,264,0.5466710329055786,data\tubelets\test\test_014121.npy
2019_09_02_C0002_2527_inspire,264,1,1,1,265,0.5097004771232605,data\tubelets\test\test_014122.npy
2019_09_02_C0002_2527_inspire,35,1,1,0,34,0.998068630695343,data\tubelets\test\test_013244.npy
2019_09_02_C0002_2527_inspire,35,1,1,1,35,0.9987356066703796,data\tubelets\test\test_013249.npy
2019_09_02_C0002_2527_inspire,35,1,1,2,36,0.997700035572052,data\tubelets\test\test_013260.npy
2019_09_02_C0002_3700_mavic,323,1,1,0,322,0.9996986389160156,data\tubelets\test\test_006792.npy
2019_09_02_C0002_3700_mavic,323,1,1,1,323,0.9869511127471924,data\tubelets\test\test_006803.npy
2019_09_02_C0002_3700_mavic,323,1,1,2,323,0.7687785625457764,data\tubelets\test\test_006809.npy
2019_09_02_C0002_3700_mavic,323,1,1,3,324,0.8435658812522888,data\tubelets\test\test_006813.npy
00_06_10_to_00_06_27,403,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,300,1,1,0,301,0.6250948309898376,data\tubelets\test\test_014220.npy
2019_09_02_C0002_3700_mavic,817,1,1,0,816,0.999238133430481,data\tubelets\test\test_010855.npy
2019_09_02_C0002_3700_mavic,817,1,1,1,817,0.9990743398666382,data\tubelets\test\test_010858.npy
2019_09_02_C0002_3700_mavic,588,1,1,0,587,0.9999980926513672,data\tubelets\test\test_009137.npy
2019_09_02_C0002_3700_mavic,588,1,1,1,587,0.8157354593276978,data\tubelets\test\test_009139.npy
2019_09_02_C0002_3700_mavic,588,1,1,2,587,0.616039514541626,data\tubelets\test\test_009170.npy
2019_09_02_C0002_3700_mavic,588,1,1,3,588,0.9999998807907104,data\tubelets\test\test_009173.npy
2019_09_02_C0002_3700_mavic,588,1,1,4,588,0.7713484764099121,data\tubelets\test\test_009201.npy
2019_09_02_C0002_3700_mavic,588,1,1,5,589,0.999996542930603,data\tubelets\test\test_009203.npy
2019_09_02_C0002_3700_mavic,588,1,1,6,589,0.9596254229545593,data\tubelets\test\test_009205.npy
00_02_45_to_00_03_10_cut,62,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,179,1,1,0,178,0.9854481816291809,data\tubelets\test\test_005710.npy
2019_09_02_C0002_3700_mavic,179,1,1,1,179,0.9902642965316772,data\tubelets\test\test_005716.npy
2019_09_02_C0002_3700_mavic,179,1,1,2,180,0.5725041627883911,data\tubelets\test\test_005720.npy
00_01_52_to_00_01_58,80,1,1,0,79,0.9984425902366638,data\tubelets\test\test_011547.npy
00_01_52_to_00_01_58,80,1,1,1,80,0.9983643889427185,data\tubelets\test\test_011549.npy
00_01_52_to_00_01_58,80,1,1,2,81,0.9996770620346069,data\tubelets\test\test_011550.npy
00_06_10_to_00_06_27,439,1,1,0,438,0.9926117062568665,data\tubelets\test\test_012320.npy
00_06_10_to_00_06_27,439,1,1,1,439,0.9872226715087891,data\tubelets\test\test_012321.npy
00_06_10_to_00_06_27,439,1,1,2,440,0.9820623993873596,data\tubelets\test\test_012322.npy
2019_09_02_C0002_3700_mavic,853,1,1,0,852,0.999997615814209,data\tubelets\test\test_011069.npy
2019_09_02_C0002_3700_mavic,853,1,1,1,853,0.9999963045120239,data\tubelets\test\test_011078.npy
2019_09_02_C0002_3700_mavic,853,1,1,2,854,0.9999985694885254,data\tubelets\test\test_011083.npy
00_02_45_to_00_03_10_cut,327,1,0,-1,-1,0.0,NO_COVERAGE
00_02_45_to_00_03_10_cut,98,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,156,1,1,0,155,0.9999963045120239,data\tubelets\test\test_013682.npy
2019_09_02_C0002_2527_inspire,156,1,1,1,156,0.9293563961982727,data\tubelets\test\test_013686.npy
2019_09_02_C0002_2527_inspire,156,1,1,2,157,0.9999969005584717,data\tubelets\test\test_013691.npy
2019_09_02_C0002_3700_mavic,444,1,1,0,443,0.9999407529830933,data\tubelets\test\test_007871.npy
2019_09_02_C0002_3700_mavic,444,1,1,1,444,0.9964841604232788,data\tubelets\test\test_007879.npy
2019_09_02_C0002_3700_mavic,444,1,1,2,445,0.9980499744415283,data\tubelets\test\test_007886.npy
00_02_45_to_00_03_10_cut,363,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,421,1,1,0,420,0.9999994039535522,data\tubelets\test\test_014665.npy
2019_09_02_C0002_2527_inspire,421,1,1,1,421,0.9999986886978149,data\tubelets\test\test_014667.npy
2019_09_02_C0002_2527_inspire,421,1,1,2,422,0.9999990463256836,data\tubelets\test\test_014669.npy
2019_09_02_C0002_3700_mavic,35,0,1,0,36,0.8058986067771912,data\tubelets\test\test_003372.npy
2019_09_02_C0002_3700_mavic,35,0,1,1,36,0.7122451066970825,data\tubelets\test\test_003419.npy
00_06_10_to_00_06_27,295,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,709,1,1,0,708,0.9999982118606567,data\tubelets\test\test_010261.npy
2019_09_02_C0002_3700_mavic,709,1,1,1,709,0.9999991655349731,data\tubelets\test\test_010270.npy
2019_09_02_C0002_3700_mavic,709,1,1,2,710,0.9822375178337097,data\tubelets\test\test_010275.npy
2019_09_02_C0002_2527_inspire,12,1,1,0,11,0.9995500445365906,data\tubelets\test\test_012384.npy
2019_09_02_C0002_2527_inspire,12,1,1,1,11,0.6764442920684814,data\tubelets\test\test_012500.npy
2019_09_02_C0002_2527_inspire,12,1,1,2,12,0.963963508605957,data\tubelets\test\test_012501.npy
2019_09_02_C0002_2527_inspire,12,1,1,3,13,0.9975777268409729,data\tubelets\test\test_012580.npy
2019_09_02_C0002_3700_mavic,300,1,1,0,299,0.9999066591262817,data\tubelets\test\test_006596.npy
2019_09_02_C0002_3700_mavic,300,1,1,1,300,0.9998200535774231,data\tubelets\test\test_006608.npy
2019_09_02_C0002_3700_mavic,300,1,1,2,301,0.9993497729301453,data\tubelets\test\test_006618.npy
2019_09_02_C0002_3700_mavic,71,0,0,-1,-1,0.0,NO_COVERAGE
00_02_45_to_00_03_10_cut,219,1,1,0,220,0.6821015477180481,data\tubelets\test\test_011788.npy
00_02_45_to_00_03_10_cut,219,1,1,1,220,0.9071534872055054,data\tubelets\test\test_011789.npy
2019_09_02_C0002_2527_inspire,277,1,1,0,276,0.9992579817771912,data\tubelets\test\test_014149.npy
2019_09_02_C0002_2527_inspire,277,1,1,1,277,0.9995618462562561,data\tubelets\test\test_014150.npy
2019_09_02_C0002_2527_inspire,277,1,1,2,278,0.9978674650192261,data\tubelets\test\test_014152.npy
2019_09_02_C0002_3700_mavic,565,1,1,0,564,0.9998888969421387,data\tubelets\test\test_008583.npy
2019_09_02_C0002_3700_mavic,565,1,1,1,565,0.9999306201934814,data\tubelets\test\test_008601.npy
2019_09_02_C0002_3700_mavic,565,1,1,2,566,0.9999312162399292,data\tubelets\test\test_008617.npy
2019_09_02_C0002_3700_mavic,156,1,1,0,155,0.9469238519668579,data\tubelets\test\test_005639.npy
2019_09_02_C0002_3700_mavic,156,1,1,1,156,0.932643711566925,data\tubelets\test\test_005641.npy
2019_09_02_C0002_3700_mavic,156,1,1,2,157,0.8040106296539307,data\tubelets\test\test_005643.npy
00_01_52_to_00_01_58,57,1,1,0,56,0.9995806813240051,data\tubelets\test\test_011521.npy
00_01_52_to_00_01_58,57,1,1,1,57,0.9996216297149658,data\tubelets\test\test_011522.npy
00_01_52_to_00_01_58,57,1,1,2,58,0.9994794726371765,data\tubelets\test\test_011523.npy
00_06_10_to_00_06_27,416,1,1,0,415,0.9925097227096558,data\tubelets\test\test_012297.npy
00_06_10_to_00_06_27,416,1,1,1,416,0.9981071949005127,data\tubelets\test\test_012298.npy
00_06_10_to_00_06_27,416,1,1,2,417,0.816874623298645,data\tubelets\test\test_012299.npy
2019_09_02_C0002_3700_mavic,830,1,1,0,829,0.9948416352272034,data\tubelets\test\test_010933.npy
2019_09_02_C0002_3700_mavic,830,1,1,1,830,0.9999750852584839,data\tubelets\test\test_010937.npy
2019_09_02_C0002_3700_mavic,830,1,1,2,831,0.9999719858169556,data\tubelets\test\test_010943.npy
00_02_45_to_00_03_10_cut,75,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,133,1,1,0,132,0.9999903440475464,data\tubelets\test\test_013570.npy
2019_09_02_C0002_2527_inspire,133,1,1,1,132,0.6124122142791748,data\tubelets\test\test_013572.npy
2019_09_02_C0002_2527_inspire,133,1,1,2,133,1.0,data\tubelets\test\test_013574.npy
2019_09_02_C0002_2527_inspire,133,1,1,3,134,0.9898625612258911,data\tubelets\test\test_013578.npy
2019_09_02_C0002_3700_mavic,421,1,1,0,420,0.5722958445549011,data\tubelets\test\test_007598.npy
2019_09_02_C0002_3700_mavic,421,1,1,1,421,0.5878956317901611,data\tubelets\test\test_007610.npy
2019_09_02_C0002_3700_mavic,192,1,1,0,191,0.991187572479248,data\tubelets\test\test_005743.npy
2019_09_02_C0002_3700_mavic,192,1,1,1,192,0.9935862421989441,data\tubelets\test\test_005745.npy
2019_09_02_C0002_3700_mavic,192,1,1,2,193,0.9811267256736755,data\tubelets\test\test_005747.npy
00_02_45_to_00_03_10_cut,340,1,1,0,339,0.9582564830780029,data\tubelets\test\test_012096.npy
00_02_45_to_00_03_10_cut,340,1,1,1,339,0.9828070402145386,data\tubelets\test\test_012097.npy
00_02_45_to_00_03_10_cut,340,1,1,2,340,0.6938799619674683,data\tubelets\test\test_012102.npy
2019_09_02_C0002_2527_inspire,398,1,1,0,397,0.9999977350234985,data\tubelets\test\test_014604.npy
2019_09_02_C0002_2527_inspire,398,1,1,1,398,0.9999994039535522,data\tubelets\test\test_014607.npy
2019_09_02_C0002_2527_inspire,398,1,1,2,399,0.9999891519546509,data\tubelets\test\test_014612.npy
00_06_10_to_00_06_27,272,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,686,1,1,0,685,0.9999195337295532,data\tubelets\test\test_010100.npy
2019_09_02_C0002_3700_mavic,686,1,1,1,686,0.9999217987060547,data\tubelets\test\test_010106.npy
2019_09_02_C0002_3700_mavic,686,1,1,2,687,0.995349109172821,data\tubelets\test\test_010113.npy
2019_09_02_C0002_3700_mavic,277,1,1,0,276,0.9981403350830078,data\tubelets\test\test_006439.npy
2019_09_02_C0002_3700_mavic,277,1,1,1,277,0.9892621636390686,data\tubelets\test\test_006449.npy
2019_09_02_C0002_3700_mavic,277,1,1,2,278,0.9973416924476624,data\tubelets\test\test_006454.npy
2019_09_02_C0002_3700_mavic,48,0,1,0,47,0.8469691872596741,data\tubelets\test\test_003787.npy
2019_09_02_C0002_3700_mavic,48,0,1,1,48,0.7718480825424194,data\tubelets\test\test_003828.npy
00_02_45_to_00_03_10_cut,196,1,1,0,195,0.9695034027099609,data\tubelets\test\test_011751.npy
00_02_45_to_00_03_10_cut,196,1,1,1,195,0.9966779947280884,data\tubelets\test\test_011752.npy
00_02_45_to_00_03_10_cut,196,1,1,2,196,0.9429293870925903,data\tubelets\test\test_011754.npy
00_02_45_to_00_03_10_cut,196,1,1,3,196,0.9957400560379028,data\tubelets\test\test_011756.npy
2019_09_02_C0002_2527_inspire,254,1,1,0,253,0.6350754499435425,data\tubelets\test\test_014106.npy
2019_09_02_C0002_2527_inspire,254,1,1,1,254,0.5556000471115112,data\tubelets\test\test_014107.npy
2019_09_02_C0002_2527_inspire,25,1,1,0,24,0.9882712960243225,data\tubelets\test\test_013087.npy
2019_09_02_C0002_2527_inspire,25,1,1,1,25,0.9834469556808472,data\tubelets\test\test_013091.npy
2019_09_02_C0002_2527_inspire,25,1,1,2,26,0.6879333257675171,data\tubelets\test\test_013095.npy
2019_09_02_C0002_3700_mavic,542,1,1,0,542,0.6606532335281372,data\tubelets\test\test_008341.npy
2019_09_02_C0002_3700_mavic,542,1,1,1,543,0.8569469451904297,data\tubelets\test\test_008351.npy
2019_09_02_C0002_3700_mavic,313,1,1,0,312,0.9995744824409485,data\tubelets\test\test_006715.npy
2019_09_02_C0002_3700_mavic,313,1,1,1,313,0.9992297887802124,data\tubelets\test\test_006725.npy
2019_09_02_C0002_3700_mavic,313,1,1,2,314,0.9964494705200195,data\tubelets\test\test_006731.npy
00_01_52_to_00_01_58,34,1,1,0,33,0.9756380319595337,data\tubelets\test\test_011495.npy
00_01_52_to_00_01_58,34,1,1,1,34,0.9995160102844238,data\tubelets\test\test_011496.npy
00_01_52_to_00_01_58,34,1,1,2,35,0.9992086291313171,data\tubelets\test\test_011497.npy
00_06_10_to_00_06_27,393,1,1,0,394,0.9999172687530518,data\tubelets\test\test_012284.npy
2019_09_02_C0002_3700_mavic,807,1,1,0,806,0.9997830986976624,data\tubelets\test\test_010786.npy
2019_09_02_C0002_3700_mavic,807,1,1,1,806,0.8983509540557861,data\tubelets\test\test_010792.npy
2019_09_02_C0002_3700_mavic,807,1,1,2,807,0.9993069171905518,data\tubelets\test\test_010794.npy
2019_09_02_C0002_3700_mavic,807,1,1,3,807,0.6789478063583374,data\tubelets\test\test_010798.npy
2019_09_02_C0002_3700_mavic,807,1,1,4,808,0.9990929365158081,data\tubelets\test\test_010799.npy
2019_09_02_C0002_3700_mavic,578,1,1,0,577,0.999942421913147,data\tubelets\test\test_008851.npy
2019_09_02_C0002_3700_mavic,578,1,1,1,578,0.9999587535858154,data\tubelets\test\test_008870.npy
2019_09_02_C0002_3700_mavic,578,1,1,2,579,0.999976634979248,data\tubelets\test\test_008894.npy
00_02_45_to_00_03_10_cut,52,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,110,1,1,0,110,0.8533539175987244,data\tubelets\test\test_013502.npy
2019_09_02_C0002_3700_mavic,169,1,1,0,168,0.5111486911773682,data\tubelets\test\test_005668.npy
00_01_52_to_00_01_58,70,1,1,0,69,0.999913215637207,data\tubelets\test\test_011535.npy
