tubelet_path,video_name,center_frame,gt_label,prediction,drone_confidence,max_iou
data\tubelets\test\test_000252.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.00019492556748446077,0.0
data\tubelets\test\test_000253.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.005534789524972439,0.0
data\tubelets\test\test_000254.npy,2019_09_02_C0002_3700_mavic,14,0,0,3.0516559945681365e-07,0.0
data\tubelets\test\test_000255.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.00010654756624717265,0.0
data\tubelets\test\test_000256.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.00011765457747969776,0.0
data\tubelets\test\test_000257.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.00019078042532783002,0.0
data\tubelets\test\test_000258.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.0024943111930042505,0.0
data\tubelets\test\test_000259.npy,2019_09_02_C0002_3700_mavic,14,0,0,7.598116644658148e-05,0.0
data\tubelets\test\test_000260.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.00025578978238627315,0.0
data\tubelets\test\test_000261.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.015339751727879047,0.0
data\tubelets\test\test_000262.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.02778852917253971,0.0
data\tubelets\test\test_000263.npy,2019_09_02_C0002_3700_mavic,14,0,0,1.0849836144188885e-05,0.0
data\tubelets\test\test_000264.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.0001732131786411628,0.0
data\tubelets\test\test_000265.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.001011791406199336,0.0
data\tubelets\test\test_000266.npy,2019_09_02_C0002_3700_mavic,14,0,0,3.857459523715079e-05,0.0
data\tubelets\test\test_000267.npy,2019_09_02_C0002_3700_mavic,14,0,0,3.570252715690003e-07,0.0
data\tubelets\test\test_000268.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.0031684841960668564,0.0
data\tubelets\test\test_000269.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.00010185539576923475,0.0
data\tubelets\test\test_000270.npy,2019_09_02_C0002_3700_mavic,14,0,0,1.9601951862568967e-05,0.0
data\tubelets\test\test_000271.npy,2019_09_02_C0002_3700_mavic,14,0,0,3.0691833671880886e-05,0.0
data\tubelets\test\test_000272.npy,2019_09_02_C0002_3700_mavic,14,0,0,1.3874324622520362e-06,0.0
data\tubelets\test\test_000273.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.055406562983989716,0.0
data\tubelets\test\test_000274.npy,2019_09_02_C0002_3700_mavic,14,0,0,8.09979101177305e-05,0.0
data\tubelets\test\test_000275.npy,2019_09_02_C0002_3700_mavic,14,0,0,4.948037258145632e-06,0.0
data\tubelets\test\test_000276.npy,2019_09_02_C0002_3700_mavic,14,0,0,3.620398638304323e-05,0.0
data\tubelets\test\test_000277.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.00034894791315309703,0.0
data\tubelets\test\test_000278.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.00162744231056422,0.0
data\tubelets\test\test_000279.npy,2019_09_02_C0002_3700_mavic,14,0,0,1.5807859199412633e-07,0.0
data\tubelets\test\test_000280.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.0005769635899923742,0.0
data\tubelets\test\test_000281.npy,2019_09_02_C0002_3700_mavic,14,0,0,4.224565600452479e-06,0.0
data\tubelets\test\test_000282.npy,2019_09_02_C0002_3700_mavic,14,0,0,2.4704853785806336e-05,0.0
data\tubelets\test\test_000283.npy,2019_09_02_C0002_3700_mavic,14,0,0,7.5267121246724855e-06,0.0
data\tubelets\test\test_000284.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.04475843161344528,0.0
data\tubelets\test\test_000285.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.0001833744317991659,0.0
data\tubelets\test\test_000286.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.008675887249410152,0.0
data\tubelets\test\test_000287.npy,2019_09_02_C0002_3700_mavic,14,0,0,1.1233790928599774e-06,0.0
data\tubelets\test\test_000288.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.001863142941147089,0.0
data\tubelets\test\test_000289.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.00013016033335588872,0.0
data\tubelets\test\test_000290.npy,2019_09_02_C0002_3700_mavic,14,0,0,3.507511564748711e-06,0.0
data\tubelets\test\test_000291.npy,2019_09_02_C0002_3700_mavic,14,0,0,2.621521161927376e-06,0.0
data\tubelets\test\test_000292.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.0033536204136908054,0.0
data\tubelets\test\test_000293.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.0009103786433115602,0.0
data\tubelets\test\test_000294.npy,2019_09_02_C0002_3700_mavic,14,0,0,3.3263099794567097e-06,0.0
data\tubelets\test\test_000295.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.0010456980671733618,0.0
data\tubelets\test\test_000296.npy,2019_09_02_C0002_3700_mavic,14,0,0,1.8167931557400152e-05,0.0
data\tubelets\test\test_000297.npy,2019_09_02_C0002_3700_mavic,14,0,0,5.0189742069051135e-06,0.0
data\tubelets\test\test_000298.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.012898623012006283,0.0
data\tubelets\test\test_000299.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.00018536321294959635,0.0
data\tubelets\test\test_000300.npy,2019_09_02_C0002_3700_mavic,14,0,0,2.334750388399698e-05,0.0
data\tubelets\test\test_000301.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.0005154090467840433,0.0
data\tubelets\test\test_000302.npy,2019_09_02_C0002_3700_mavic,14,0,0,3.72504182450939e-05,0.0
data\tubelets\test\test_000303.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.0016906277742236853,0.0
data\tubelets\test\test_000304.npy,2019_09_02_C0002_3700_mavic,14,0,0,3.2348714285035385e-07,0.0
data\tubelets\test\test_000305.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.00010604652925394475,0.0
data\tubelets\test\test_000306.npy,2019_09_02_C0002_3700_mavic,14,0,0,1.5938132946757833e-06,0.0
data\tubelets\test\test_000307.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.0009638770716264844,0.0
data\tubelets\test\test_000308.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.00011627482308540493,0.0
data\tubelets\test\test_000309.npy,2019_09_02_C0002_3700_mavic,14,0,0,7.439125329256058e-05,0.0
data\tubelets\test\test_000310.npy,2019_09_02_C0002_3700_mavic,14,0,0,5.811337541672401e-05,0.0
data\tubelets\test\test_000311.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.021280409768223763,0.0
data\tubelets\test\test_000312.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.0009209982817992568,0.0
data\tubelets\test\test_000313.npy,2019_09_02_C0002_3700_mavic,14,0,0,1.2373559002298862e-05,0.0
data\tubelets\test\test_000314.npy,2019_09_02_C0002_3700_mavic,14,0,0,2.615569974295795e-05,0.0
data\tubelets\test\test_000315.npy,2019_09_02_C0002_3700_mavic,14,0,0,6.548393139382824e-05,0.0
data\tubelets\test\test_000316.npy,2019_09_02_C0002_3700_mavic,14,0,0,6.203783414093778e-05,0.0
data\tubelets\test\test_000317.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.0005211386014707386,0.0
data\tubelets\test\test_000318.npy,2019_09_02_C0002_3700_mavic,14,0,0,2.2142012312542647e-06,0.0
data\tubelets\test\test_000319.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.0027790439780801535,0.0
data\tubelets\test\test_000320.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.0002579557476565242,0.0
data\tubelets\test\test_000321.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.0006168654072098434,0.0
data\tubelets\test\test_000322.npy,2019_09_02_C0002_3700_mavic,14,0,0,1.1188713870069478e-05,0.0
data\tubelets\test\test_000323.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.014207893051207066,0.0
data\tubelets\test\test_000324.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.006800332572311163,0.0
data\tubelets\test\test_000325.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.00013647027662955225,0.0
data\tubelets\test\test_000326.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.054387789219617844,0.0
data\tubelets\test\test_000327.npy,2019_09_02_C0002_3700_mavic,14,0,0,5.506828983925516e-06,0.0
data\tubelets\test\test_000328.npy,2019_09_02_C0002_3700_mavic,14,0,0,4.97157707286533e-05,0.0
data\tubelets\test\test_000329.npy,2019_09_02_C0002_3700_mavic,14,0,0,1.03936417872319e-06,0.0
data\tubelets\test\test_000330.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.001684387563727796,0.0
data\tubelets\test\test_000331.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.0006131567643024027,0.0
data\tubelets\test\test_000332.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.001432557124644518,0.0
data\tubelets\test\test_000333.npy,2019_09_02_C0002_3700_mavic,14,0,0,3.366375676705502e-05,0.0
data\tubelets\test\test_000334.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.0021536785643547773,0.0
data\tubelets\test\test_000335.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.00023588807380292565,0.0
data\tubelets\test\test_000336.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.0006048826617188752,0.0
data\tubelets\test\test_000337.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.0007015466690063477,0.0
data\tubelets\test\test_000338.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.00013335437688510865,0.0
data\tubelets\test\test_000339.npy,2019_09_02_C0002_3700_mavic,14,0,0,2.116721304901148e-07,0.0
data\tubelets\test\test_000340.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.0002050262555712834,0.0
data\tubelets\test\test_000341.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.003843266749754548,0.0
data\tubelets\test\test_000342.npy,2019_09_02_C0002_3700_mavic,14,0,0,1.5728304788353853e-05,0.0
data\tubelets\test\test_000343.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.0001432803546776995,0.0
data\tubelets\test\test_000344.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.0008959126425907016,0.0
data\tubelets\test\test_000345.npy,2019_09_02_C0002_3700_mavic,14,0,0,4.324690053181257e-06,0.0
data\tubelets\test\test_000346.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.00014117249520495534,0.0
data\tubelets\test\test_000347.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.00036813574843108654,0.0
data\tubelets\test\test_000348.npy,2019_09_02_C0002_3700_mavic,14,0,0,4.633446587831713e-05,0.0
data\tubelets\test\test_000349.npy,2019_09_02_C0002_3700_mavic,14,0,0,6.223942909855396e-05,0.0
data\tubelets\test\test_000350.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.004492925480008125,0.0
data\tubelets\test\test_000351.npy,2019_09_02_C0002_3700_mavic,14,0,0,1.753527067194227e-05,0.0
data\tubelets\test\test_000352.npy,2019_09_02_C0002_3700_mavic,14,0,0,1.598193011886906e-05,0.0
data\tubelets\test\test_000353.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.0001451163407182321,0.0
data\tubelets\test\test_000354.npy,2019_09_02_C0002_3700_mavic,14,0,0,2.3075751869328087e-06,0.0
data\tubelets\test\test_000355.npy,2019_09_02_C0002_3700_mavic,14,0,0,6.382993160514161e-05,0.0
data\tubelets\test\test_000356.npy,2019_09_02_C0002_3700_mavic,14,0,0,0.00040842973976396024,0.0
data\tubelets\test\test_000357.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.00014857755741104484,0.0
data\tubelets\test\test_000358.npy,2019_09_02_C0002_3700_mavic,15,0,0,3.534930510795675e-05,0.0
data\tubelets\test\test_000359.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.00022665447613690048,0.0
data\tubelets\test\test_000360.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.00029467884451150894,0.0
data\tubelets\test\test_000361.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.00028465111972764134,0.0
data\tubelets\test\test_000362.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.00029825943056494,0.0
data\tubelets\test\test_000363.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.000756972236558795,0.0
data\tubelets\test\test_000364.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.002160972449928522,0.0
data\tubelets\test\test_000365.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.002267169998958707,0.0
data\tubelets\test\test_000366.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.006371012888848782,0.0
data\tubelets\test\test_000367.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.009880965575575829,0.0
data\tubelets\test\test_000368.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.0005513615324161947,0.0
data\tubelets\test\test_000369.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.013897888362407684,0.0
data\tubelets\test\test_000370.npy,2019_09_02_C0002_3700_mavic,15,0,0,2.677755219337996e-05,0.0
data\tubelets\test\test_000371.npy,2019_09_02_C0002_3700_mavic,15,0,0,6.818927431595512e-06,0.0
data\tubelets\test\test_000372.npy,2019_09_02_C0002_3700_mavic,15,0,0,8.11218978924444e-06,0.0
data\tubelets\test\test_000373.npy,2019_09_02_C0002_3700_mavic,15,0,0,8.003723451111e-06,0.0
data\tubelets\test\test_000374.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.00015116442227736115,0.0
data\tubelets\test\test_000375.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.009308012202382088,0.0
data\tubelets\test\test_000376.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.0006180866039358079,0.0
data\tubelets\test\test_000377.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.10053373128175735,0.0
data\tubelets\test\test_000378.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.000741716765332967,0.0
data\tubelets\test\test_000379.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.0032088416628539562,0.0
data\tubelets\test\test_000380.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.0008507221937179565,0.0
data\tubelets\test\test_000381.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.0004343849141150713,0.0
data\tubelets\test\test_000382.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.0016150545561686158,0.0
data\tubelets\test\test_000383.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.00017451804887969047,0.0
data\tubelets\test\test_000384.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.0001600356335984543,0.0
data\tubelets\test\test_000385.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.0003304733254481107,0.0
data\tubelets\test\test_000386.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.00017556703824084252,0.0
data\tubelets\test\test_000387.npy,2019_09_02_C0002_3700_mavic,15,0,0,2.7340909582562745e-05,0.0
data\tubelets\test\test_000388.npy,2019_09_02_C0002_3700_mavic,15,0,0,2.881317413994111e-05,0.0
data\tubelets\test\test_000389.npy,2019_09_02_C0002_3700_mavic,15,0,0,3.0103581138973823e-06,0.0
data\tubelets\test\test_000390.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.00012282453826628625,0.0
data\tubelets\test\test_000391.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.0013130615698173642,0.0
data\tubelets\test\test_000392.npy,2019_09_02_C0002_3700_mavic,15,0,0,8.560979949834291e-06,0.0
data\tubelets\test\test_000393.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.00012675383186433464,0.0
data\tubelets\test\test_000394.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.043764956295490265,0.0
data\tubelets\test\test_000395.npy,2019_09_02_C0002_3700_mavic,15,0,0,9.195617894874886e-05,0.0
data\tubelets\test\test_000396.npy,2019_09_02_C0002_3700_mavic,15,0,0,4.7012591153361427e-07,0.0
data\tubelets\test\test_000397.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.0007158935186453164,0.0
data\tubelets\test\test_000398.npy,2019_09_02_C0002_3700_mavic,15,0,0,6.982922513998346e-06,0.0
data\tubelets\test\test_000399.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.00021279319480527192,0.0
data\tubelets\test\test_000400.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.0002512672799639404,0.0
data\tubelets\test\test_000401.npy,2019_09_02_C0002_3700_mavic,15,0,0,2.4037845491875487e-08,0.0
data\tubelets\test\test_000402.npy,2019_09_02_C0002_3700_mavic,15,0,0,2.2548757527829366e-08,0.0
data\tubelets\test\test_000403.npy,2019_09_02_C0002_3700_mavic,15,0,0,1.53511791722849e-05,0.0
data\tubelets\test\test_000404.npy,2019_09_02_C0002_3700_mavic,15,0,0,1.0890078556258231e-05,0.0
data\tubelets\test\test_000405.npy,2019_09_02_C0002_3700_mavic,15,0,0,1.3659458772963262e-06,0.0
data\tubelets\test\test_000406.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.0017805479001253843,0.0
data\tubelets\test\test_000407.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.004437960218638182,0.0
data\tubelets\test\test_000408.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.0060429698787629604,0.0
data\tubelets\test\test_000409.npy,2019_09_02_C0002_3700_mavic,15,0,0,1.2723867826025526e-07,0.0
data\tubelets\test\test_000410.npy,2019_09_02_C0002_3700_mavic,15,0,0,8.36011054161645e-07,0.0
data\tubelets\test\test_000411.npy,2019_09_02_C0002_3700_mavic,15,0,0,1.6624959187083732e-07,0.0
data\tubelets\test\test_000412.npy,2019_09_02_C0002_3700_mavic,15,0,0,9.173451758215379e-07,0.0
data\tubelets\test\test_000413.npy,2019_09_02_C0002_3700_mavic,15,0,0,4.883801466348814e-06,0.0
data\tubelets\test\test_000414.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.0024755310732871294,0.0
data\tubelets\test\test_000415.npy,2019_09_02_C0002_3700_mavic,15,0,0,5.003656497137854e-06,0.0
data\tubelets\test\test_000416.npy,2019_09_02_C0002_3700_mavic,15,0,0,1.2232903827680275e-05,0.0
data\tubelets\test\test_000417.npy,2019_09_02_C0002_3700_mavic,15,0,0,2.6859133868128993e-06,0.0
data\tubelets\test\test_000418.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.001460265601053834,0.0
data\tubelets\test\test_000419.npy,2019_09_02_C0002_3700_mavic,15,0,0,2.7525451514520682e-05,0.0
data\tubelets\test\test_000420.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.0001795919961296022,0.0
data\tubelets\test\test_000421.npy,2019_09_02_C0002_3700_mavic,15,0,0,3.927082161681028e-06,0.0
data\tubelets\test\test_000422.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.0021908527705818415,0.0
data\tubelets\test\test_000423.npy,2019_09_02_C0002_3700_mavic,15,0,0,7.8115062933648e-06,0.0
data\tubelets\test\test_000424.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.0002697670424822718,0.0
data\tubelets\test\test_000425.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.01397303119301796,0.0
data\tubelets\test\test_000426.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.00015799568791408092,0.0
data\tubelets\test\test_000427.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.00015255638572853059,0.0
data\tubelets\test\test_000428.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.008315346203744411,0.0
data\tubelets\test\test_000429.npy,2019_09_02_C0002_3700_mavic,15,0,0,2.160893473046599e-06,0.0
data\tubelets\test\test_000430.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.00033662529313005507,0.0
data\tubelets\test\test_000431.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.000486296194139868,0.0
data\tubelets\test\test_000432.npy,2019_09_02_C0002_3700_mavic,15,0,0,5.7140332501148805e-05,0.0
data\tubelets\test\test_000433.npy,2019_09_02_C0002_3700_mavic,15,0,0,2.9814711524522863e-05,0.0
data\tubelets\test\test_000434.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.0003752750635612756,0.0
data\tubelets\test\test_000435.npy,2019_09_02_C0002_3700_mavic,15,0,0,6.924870831426233e-05,0.0
data\tubelets\test\test_000436.npy,2019_09_02_C0002_3700_mavic,15,0,0,6.0665344790322706e-05,0.0
data\tubelets\test\test_000437.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.0011198054999113083,0.0
data\tubelets\test\test_000438.npy,2019_09_02_C0002_3700_mavic,15,0,0,3.28130545312888e-06,0.0
data\tubelets\test\test_000439.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.001097909640520811,0.0
data\tubelets\test\test_000440.npy,2019_09_02_C0002_3700_mavic,15,0,0,6.313935591606423e-05,0.0
data\tubelets\test\test_000441.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.0002144740428775549,0.0
data\tubelets\test\test_000442.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.16023388504981995,0.0
data\tubelets\test\test_000443.npy,2019_09_02_C0002_3700_mavic,15,0,0,5.0891045248135924e-05,0.0
data\tubelets\test\test_000444.npy,2019_09_02_C0002_3700_mavic,15,0,0,1.9717742816283135e-06,0.0
data\tubelets\test\test_000445.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.00042613979894667864,0.0
data\tubelets\test\test_000446.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.044835008680820465,0.0
data\tubelets\test\test_000447.npy,2019_09_02_C0002_3700_mavic,15,0,0,3.643079082848999e-08,0.0
data\tubelets\test\test_000448.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.0006521007162518799,0.0
data\tubelets\test\test_000449.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.08884809911251068,0.0
data\tubelets\test\test_000450.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.002201379043981433,0.0
data\tubelets\test\test_000451.npy,2019_09_02_C0002_3700_mavic,15,0,0,7.233803626149893e-05,0.0
data\tubelets\test\test_000452.npy,2019_09_02_C0002_3700_mavic,15,0,0,2.0429351934581064e-06,0.0
data\tubelets\test\test_000453.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.0018702202942222357,0.0
data\tubelets\test\test_000454.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.35206490755081177,0.0
data\tubelets\test\test_000455.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.00011625032493611798,0.0
data\tubelets\test\test_000456.npy,2019_09_02_C0002_3700_mavic,15,0,0,1.1482237027848896e-07,0.0
data\tubelets\test\test_000457.npy,2019_09_02_C0002_3700_mavic,15,0,0,1.0030314115283545e-05,0.0
data\tubelets\test\test_000458.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.00015715727931819856,0.0
data\tubelets\test\test_000459.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.00035672044032253325,0.0
data\tubelets\test\test_000460.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.005217085592448711,0.0
data\tubelets\test\test_000461.npy,2019_09_02_C0002_3700_mavic,15,0,0,6.709281024086522e-06,0.0
data\tubelets\test\test_000462.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.005086842458695173,0.0
data\tubelets\test\test_000463.npy,2019_09_02_C0002_3700_mavic,15,0,0,4.955024996888824e-05,0.0
data\tubelets\test\test_000464.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.00024383260461036116,0.0
data\tubelets\test\test_000465.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.0015759712550789118,0.0
data\tubelets\test\test_000466.npy,2019_09_02_C0002_3700_mavic,15,0,0,0.00016815142589621246,0.0
data\tubelets\test\test_000467.npy,2019_09_02_C0002_3700_mavic,15,0,0,3.734948404598981e-05,0.0
data\tubelets\test\test_000468.npy,2019_09_02_C0002_3700_mavic,15,0,0,2.1194062355789356e-05,0.0
